# hA2018/hA2025 INTRANUKE pi+ FSI TGraph2D points (archival), extracted
# from hA_TGraphs_2D/TGraphs_{2018,2025}.root by scripts/extract_ha_tgraphs.py.
# model=2018: value = fate fraction(A, KE[MeV]).
# model=2025: value = log(cross section).
# The runtime table is ha_pion_fsi_weights_A40.csv.
model,graph,fate,A,KE,value
2025,TPipA_CEx,cex,209.0,450.0,5.502915611806338
2025,TPipA_CEx,cex,209.0,475.0,5.526960169223486
2025,TPipA_CEx,cex,209.0,500.0,5.550440134700887
2025,TPipA_CEx,cex,209.0,525.0,5.551349762721112
2025,TPipA_CEx,cex,209.0,550.0,5.552258564070109
2025,TPipA_CEx,cex,209.0,575.0,5.540915249216318
2025,TPipA_CEx,cex,209.0,600.0,5.529441785843497
2025,TPipA_CEx,cex,209.0,625.0,5.51154713834107
2025,TPipA_CEx,cex,209.0,650.0,5.493326428804931
2025,TPipA_CEx,cex,209.0,675.0,5.475749070809228
2025,TPipA_CEx,cex,209.0,700.0,5.457857212981107
2025,TPipA_CEx,cex,209.0,725.0,5.4467304750908045
2025,TPipA_CEx,cex,209.0,750.0,5.435478538545602
2025,TPipA_CEx,cex,209.0,775.0,5.4258183628273935
2025,TPipA_CEx,cex,209.0,800.0,5.416063957095861
2025,TPipA_CEx,cex,209.0,825.0,5.416497656621768
2025,TPipA_CEx,cex,209.0,850.0,5.416931168133935
2025,TPipA_CEx,cex,209.0,875.0,5.411020409753258
2025,TPipA_CEx,cex,209.0,900.0,5.405074506472001
2025,TPipA_CEx,cex,209.0,925.0,5.387333461912985
2025,TPipA_CEx,cex,209.0,950.0,5.369271979228512
2025,TPipA_CEx,cex,209.0,975.0,5.3508782696800425
2025,TPipA_CEx,cex,209.0,1000.0,5.332139881767087
2025,TPipA_CEx,cex,209.0,1025.0,5.313043650596303
2025,TPipA_CEx,cex,7.0,25.0,2.16593547231719
2025,TPipA_CEx,cex,7.0,50.0,2.8811901803653157
2025,TPipA_CEx,cex,7.0,75.0,3.233025050782559
2025,TPipA_CEx,cex,7.0,100.0,3.479763214677614
2025,TPipA_CEx,cex,7.0,125.0,3.6703213121245857
2025,TPipA_CEx,cex,7.0,150.0,3.754765387396417
2025,TPipA_CEx,cex,7.0,175.0,3.774124146434823
2025,TPipA_CEx,cex,7.0,200.0,3.7002567614012816
2025,TPipA_CEx,cex,7.0,225.0,3.6652995197674714
2025,TPipA_CEx,cex,7.0,250.0,3.630026366890572
2025,TPipA_CEx,cex,7.0,275.0,3.5493675854677362
2025,TPipA_CEx,cex,7.0,300.0,3.4616276002697854
2025,TPipA_CEx,cex,7.0,325.0,3.366710003251082
2025,TPipA_CEx,cex,7.0,350.0,3.2639372172292007
2025,TPipA_CEx,cex,7.0,375.0,3.1447462832510906
2025,TPipA_CEx,cex,7.0,400.0,3.0094018181631914
2025,TPipA_CEx,cex,7.0,425.0,3.1294946894905733
2025,TPipA_CEx,cex,7.0,450.0,3.236699239913402
2025,TPipA_CEx,cex,7.0,475.0,3.202842373296203
2025,TPipA_CEx,cex,7.0,500.0,3.167798928117624
2025,TPipA_CEx,cex,7.0,525.0,3.132041741252081
2025,TPipA_CEx,cex,7.0,550.0,3.094958412336422
2025,TPipA_CEx,cex,7.0,575.0,3.051440358397328
2025,TPipA_CEx,cex,7.0,600.0,3.0059419767078497
2025,TPipA_CEx,cex,7.0,625.0,2.9591284533476037
2025,TPipA_CEx,cex,7.0,650.0,2.910015331149585
2025,TPipA_CEx,cex,7.0,675.0,2.8575253964378584
2025,TPipA_CEx,cex,7.0,700.0,2.802126893200541
2025,TPipA_CEx,cex,7.0,725.0,2.77157383241328
2025,TPipA_CEx,cex,7.0,750.0,2.7400577825703216
2025,TPipA_CEx,cex,7.0,775.0,2.7333000567777943
2025,TPipA_CEx,cex,7.0,800.0,2.7264963532462656
2025,TPipA_CEx,cex,7.0,825.0,2.7226563434915723
2025,TPipA_CEx,cex,7.0,850.0,2.7188015312018243
2025,TPipA_CEx,cex,7.0,875.0,2.705926614554211
2025,TPipA_CEx,cex,7.0,900.0,2.692883770020449
2025,TPipA_CEx,cex,7.0,925.0,2.6503130315802026
2025,TPipA_CEx,cex,7.0,950.0,2.60584913357211
2025,TPipA_CEx,cex,7.0,975.0,2.5593158265750517
2025,TPipA_CEx,cex,7.0,1000.0,2.510511041703192
2025,TPipA_CEx,cex,7.0,1025.0,2.4592015873432005
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_CEx,cex,0.0,0.0,0.0
2025,TPipA_Abs,abs,3.0,0.0,1.5414294847946848
2025,TPipA_Abs,abs,3.0,25.0,2.464315942037979
2025,TPipA_Abs,abs,3.0,50.0,2.9070975432754826
2025,TPipA_Abs,abs,3.0,75.0,3.0724533785003265
2025,TPipA_Abs,abs,3.0,100.0,3.21430700368157
2025,TPipA_Abs,abs,3.0,125.0,3.2413783336139415
2025,TPipA_Abs,abs,3.0,150.0,3.2677360818191716
2025,TPipA_Abs,abs,3.0,175.0,3.1682421023889527
2025,TPipA_Abs,abs,3.0,200.0,3.057744167956801
2025,TPipA_Abs,abs,3.0,225.0,2.977994739484233
2025,TPipA_Abs,abs,3.0,250.0,2.8913298543307158
2025,TPipA_Abs,abs,3.0,275.0,2.7396285161523863
2025,TPipA_Abs,abs,3.0,300.0,2.5607259900489283
2025,TPipA_Abs,abs,3.0,325.0,2.379436961504393
2025,TPipA_Abs,abs,3.0,350.0,2.157840206347281
2025,TPipA_Abs,abs,3.0,375.0,1.9512453202569737
2025,TPipA_Abs,abs,3.0,400.0,1.6905499558566242
2025,TPipA_Abs,abs,3.0,425.0,1.4601519805094028
2025,TPipA_Abs,abs,3.0,450.0,1.1602613267674335
2025,TPipA_Abs,abs,3.0,475.0,0.8812122119809657
2025,TPipA_Abs,abs,3.0,500.0,0.4927926017943126
2025,TPipA_Abs,abs,3.0,525.0,0.307650127240549
2025,TPipA_Abs,abs,3.0,550.0,0.08026022247701473
2025,TPipA_Abs,abs,3.0,575.0,-0.04902429157511425
2025,TPipA_Abs,abs,3.0,600.0,-0.19754037780053588
2025,TPipA_Abs,abs,3.0,625.0,-0.26733710858653736
2025,TPipA_Abs,abs,3.0,650.0,-0.34237200608568036
2025,TPipA_Abs,abs,3.0,675.0,-0.3922991608164664
2025,TPipA_Abs,abs,3.0,700.0,-0.44485063484245774
2025,TPipA_Abs,abs,3.0,725.0,-0.4629994161168866
2025,TPipA_Abs,abs,3.0,750.0,-0.48148367351410387
2025,TPipA_Abs,abs,3.0,775.0,-0.49652174705731933
2025,TPipA_Abs,abs,3.0,800.0,-0.5117894214030897
2025,TPipA_Abs,abs,3.0,825.0,-0.5233942794418458
2025,TPipA_Abs,abs,3.0,850.0,-0.5351371006644651
2025,TPipA_Abs,abs,3.0,875.0,-0.5691735683465983
2025,TPipA_Abs,abs,3.0,900.0,-0.6044112913965695
2025,TPipA_Abs,abs,3.0,925.0,-0.6475201089354626
2025,TPipA_Abs,abs,3.0,950.0,-0.6925733452349326
2025,TPipA_Abs,abs,3.0,975.0,-0.7397525331692676
2025,TPipA_Abs,abs,3.0,1000.0,-0.7892682890780991
2025,TPipA_Abs,abs,3.0,1025.0,-0.841361846761697
2025,TPipA_Abs,abs,27.0,0.0,3.593955069880929
2025,TPipA_Abs,abs,27.0,25.0,4.688366285721374
2025,TPipA_Abs,abs,27.0,50.0,5.196584983472463
2025,TPipA_Abs,abs,27.0,75.0,5.441605822588403
2025,TPipA_Abs,abs,27.0,100.0,5.588031700057702
2025,TPipA_Abs,abs,27.0,125.0,5.685045834993264
2025,TPipA_Abs,abs,27.0,150.0,5.686252223756024
2025,TPipA_Abs,abs,27.0,175.0,5.670671376007436
2025,TPipA_Abs,abs,27.0,200.0,5.6287091007546985
2025,TPipA_Abs,abs,27.0,225.0,5.557220583108528
2025,TPipA_Abs,abs,27.0,250.0,5.467018848122839
2025,TPipA_Abs,abs,27.0,275.0,5.342763097796334
2025,TPipA_Abs,abs,27.0,300.0,5.200847609033493
2025,TPipA_Abs,abs,27.0,325.0,5.035158246766741
2025,TPipA_Abs,abs,27.0,350.0,4.835999001858241
2025,TPipA_Abs,abs,27.0,375.0,4.685088498232529
2025,TPipA_Abs,abs,27.0,400.0,4.507285622299347
2025,TPipA_Abs,abs,27.0,425.0,4.401125325539448
2025,TPipA_Abs,abs,27.0,450.0,4.282341649347474
2025,TPipA_Abs,abs,27.0,475.0,4.129556610377595
2025,TPipA_Abs,abs,27.0,500.0,3.949143823035543
2025,TPipA_Abs,abs,27.0,525.0,3.8329813132380606
2025,TPipA_Abs,abs,27.0,550.0,3.701529602524168
2025,TPipA_Abs,abs,27.0,575.0,3.6348381769515536
2025,TPipA_Abs,abs,27.0,600.0,3.563379154328953
2025,TPipA_Abs,abs,27.0,625.0,3.5431016652658682
2025,TPipA_Abs,abs,27.0,650.0,3.5224044744643614
2025,TPipA_Abs,abs,27.0,675.0,3.511892841166408
2025,TPipA_Abs,abs,27.0,700.0,3.5012695385679726
2025,TPipA_Abs,abs,27.0,725.0,3.4793706507160005
2025,TPipA_Abs,abs,27.0,750.0,3.456981444106324
2025,TPipA_Abs,abs,27.0,775.0,3.444800784477593
2025,TPipA_Abs,abs,27.0,800.0,3.4324699249662625
2025,TPipA_Abs,abs,27.0,825.0,3.4129444472552897
2025,TPipA_Abs,abs,27.0,850.0,3.393030120195518
2025,TPipA_Abs,abs,27.0,875.0,3.358411306820525
2025,TPipA_Abs,abs,27.0,900.0,3.3225509210041535
2025,TPipA_Abs,abs,27.0,925.0,3.285170178629085
2025,TPipA_Abs,abs,27.0,950.0,3.2463376727553985
2025,TPipA_Abs,abs,27.0,975.0,3.2059360661247442
2025,TPipA_Abs,abs,27.0,1000.0,3.1638331947079736
2025,TPipA_Abs,abs,27.0,1025.0,3.119879459421855
2025,TPipA_Abs,abs,12.0,0.0,1.8650065232790658
2025,TPipA_Abs,abs,12.0,25.0,3.713099540447212
2025,TPipA_Abs,abs,12.0,50.0,4.344179702451312
2025,TPipA_Abs,abs,12.0,75.0,4.734007154525965
2025,TPipA_Abs,abs,12.0,100.0,4.97812104863167
2025,TPipA_Abs,abs,12.0,125.0,5.105824884811827
2025,TPipA_Abs,abs,12.0,150.0,5.136597376636549
2025,TPipA_Abs,abs,12.0,175.0,5.095424430403747
2025,TPipA_Abs,abs,12.0,200.0,5.025603292601415
2025,TPipA_Abs,abs,12.0,225.0,4.8911285687399575
2025,TPipA_Abs,abs,12.0,250.0,4.729522882972406
2025,TPipA_Abs,abs,12.0,275.0,4.581367967379322
2025,TPipA_Abs,abs,12.0,300.0,4.4073805285695675
2025,TPipA_Abs,abs,12.0,325.0,4.204283699973921
2025,TPipA_Abs,abs,12.0,350.0,3.9638367653500097
2025,TPipA_Abs,abs,12.0,375.0,3.7949397573633012
2025,TPipA_Abs,abs,12.0,400.0,3.591601078682704
2025,TPipA_Abs,abs,12.0,425.0,3.4129464897846384
2025,TPipA_Abs,abs,12.0,450.0,3.195278300449842
2025,TPipA_Abs,abs,12.0,475.0,2.986338489799751
2025,TPipA_Abs,abs,12.0,500.0,2.721889987908471
2025,TPipA_Abs,abs,12.0,525.0,2.5619291859468514
2025,TPipA_Abs,abs,12.0,550.0,2.3714163247513333
2025,TPipA_Abs,abs,12.0,575.0,2.2803543101126884
2025,TPipA_Abs,abs,12.0,600.0,2.180161607083483
2025,TPipA_Abs,abs,12.0,625.0,2.11890104843504
2025,TPipA_Abs,abs,12.0,650.0,2.0536413096554713
2025,TPipA_Abs,abs,12.0,675.0,2.0427778166443105
2025,TPipA_Abs,abs,12.0,700.0,2.0317950108124756
2025,TPipA_Abs,abs,12.0,725.0,2.0472874708903546
2025,TPipA_Abs,abs,12.0,750.0,2.0625435717789475
2025,TPipA_Abs,abs,12.0,775.0,2.0625435717789475
2025,TPipA_Abs,abs,12.0,800.0,2.0625435717789475
2025,TPipA_Abs,abs,12.0,825.0,2.043154431303065
2025,TPipA_Abs,abs,12.0,850.0,2.0233819063146044
2025,TPipA_Abs,abs,12.0,875.0,2.0079017688771907
2025,TPipA_Abs,abs,12.0,900.0,1.9921782238648724
2025,TPipA_Abs,abs,12.0,925.0,1.9490673028533765
2025,TPipA_Abs,abs,12.0,950.0,1.9040136190952448
2025,TPipA_Abs,abs,12.0,975.0,1.8568340966349763
2025,TPipA_Abs,abs,12.0,1000.0,1.8073178081439074
2025,TPipA_Abs,abs,12.0,1025.0,1.755221514258823
2025,TPipA_Abs,abs,56.0,0.0,3.6495185011275093
2025,TPipA_Abs,abs,56.0,25.0,5.112142722136817
2025,TPipA_Abs,abs,56.0,50.0,5.6508909142480075
2025,TPipA_Abs,abs,56.0,75.0,5.932277056966697
2025,TPipA_Abs,abs,56.0,100.0,6.100461372371078
2025,TPipA_Abs,abs,56.0,125.0,6.213616805253429
2025,TPipA_Abs,abs,56.0,150.0,6.22493306206203
2025,TPipA_Abs,abs,56.0,175.0,6.225586095105305
2025,TPipA_Abs,abs,56.0,200.0,6.210233208531817
2025,TPipA_Abs,abs,56.0,225.0,6.170248090005453
2025,TPipA_Abs,abs,56.0,250.0,6.113538335416322
2025,TPipA_Abs,abs,56.0,275.0,6.0160282147999515
2025,TPipA_Abs,abs,56.0,300.0,5.907972296178767
2025,TPipA_Abs,abs,56.0,325.0,5.780984622526233
2025,TPipA_Abs,abs,56.0,350.0,5.62530552110522
2025,TPipA_Abs,abs,56.0,375.0,5.515440322394667
2025,TPipA_Abs,abs,56.0,400.0,5.391997741669219
2025,TPipA_Abs,abs,56.0,425.0,5.280298334499765
2025,TPipA_Abs,abs,56.0,450.0,5.15453475209291
2025,TPipA_Abs,abs,56.0,475.0,5.041516845714457
2025,TPipA_Abs,abs,56.0,500.0,4.914078871387069
2025,TPipA_Abs,abs,56.0,525.0,4.833425370616122
2025,TPipA_Abs,abs,56.0,550.0,4.745691665928507
2025,TPipA_Abs,abs,56.0,575.0,4.689519514535444
2025,TPipA_Abs,abs,56.0,600.0,4.630003276515853
2025,TPipA_Abs,abs,56.0,625.0,4.605816976773828
2025,TPipA_Abs,abs,56.0,650.0,4.581031170134765
2025,TPipA_Abs,abs,56.0,675.0,4.567225402490255
2025,TPipA_Abs,abs,56.0,700.0,4.5532263642640345
2025,TPipA_Abs,abs,56.0,725.0,4.531111181866185
2025,TPipA_Abs,abs,56.0,750.0,4.508495836126761
2025,TPipA_Abs,abs,56.0,775.0,4.50042181626404
2025,TPipA_Abs,abs,56.0,800.0,4.492282075613698
2025,TPipA_Abs,abs,56.0,825.0,4.478014425756911
2025,TPipA_Abs,abs,56.0,850.0,4.463540260017415
2025,TPipA_Abs,abs,56.0,875.0,4.440950516934706
2025,TPipA_Abs,abs,56.0,900.0,4.417838660231604
2025,TPipA_Abs,abs,56.0,925.0,4.395081115436991
2025,TPipA_Abs,abs,56.0,950.0,4.371793580108131
2025,TPipA_Abs,abs,56.0,975.0,4.34795077901504
2025,TPipA_Abs,abs,56.0,1000.0,4.32352558460705
2025,TPipA_Abs,abs,56.0,1025.0,4.298488831471924
2025,TPipA_Abs,abs,93.0,0.0,3.0823812348789965
2025,TPipA_Abs,abs,93.0,25.0,5.552158294982315
2025,TPipA_Abs,abs,93.0,50.0,6.148312230321242
2025,TPipA_Abs,abs,93.0,75.0,6.427706228618297
2025,TPipA_Abs,abs,93.0,100.0,6.567760755786368
2025,TPipA_Abs,abs,93.0,125.0,6.64151997690709
2025,TPipA_Abs,abs,93.0,150.0,6.6256868233254735
2025,TPipA_Abs,abs,93.0,175.0,6.5944585927941946
2025,TPipA_Abs,abs,93.0,200.0,6.538306921238816
2025,TPipA_Abs,abs,93.0,225.0,6.463669671596299
2025,TPipA_Abs,abs,93.0,250.0,6.379108872468066
2025,TPipA_Abs,abs,93.0,275.0,6.287799467337771
2025,TPipA_Abs,abs,93.0,300.0,6.187307149929402
2025,TPipA_Abs,abs,93.0,325.0,6.080968494228722
2025,TPipA_Abs,abs,93.0,350.0,5.971006488313498
2025,TPipA_Abs,abs,93.0,375.0,5.916481384779349
2025,TPipA_Abs,abs,93.0,400.0,5.858810971946093
2025,TPipA_Abs,abs,93.0,425.0,5.800977501262658
2025,TPipA_Abs,abs,93.0,450.0,5.739592892176567
2025,TPipA_Abs,abs,93.0,475.0,5.641337050351215
2025,TPipA_Abs,abs,93.0,500.0,5.532364457633747
2025,TPipA_Abs,abs,93.0,525.0,5.461788617443809
2025,TPipA_Abs,abs,93.0,550.0,5.385851023792253
2025,TPipA_Abs,abs,93.0,575.0,5.334530677381563
2025,TPipA_Abs,abs,93.0,600.0,5.280433397449476
2025,TPipA_Abs,abs,93.0,625.0,5.252603216592346
2025,TPipA_Abs,abs,93.0,650.0,5.2239762903045905
2025,TPipA_Abs,abs,93.0,675.0,5.210716543141723
2025,TPipA_Abs,abs,93.0,700.0,5.197278609733676
2025,TPipA_Abs,abs,93.0,725.0,5.187731556118105
2025,TPipA_Abs,abs,93.0,750.0,5.1780924769915915
2025,TPipA_Abs,abs,93.0,775.0,5.16238251650374
2025,TPipA_Abs,abs,93.0,800.0,5.146421808687393
2025,TPipA_Abs,abs,93.0,825.0,5.133561230486499
2025,TPipA_Abs,abs,93.0,850.0,5.120533100663799
2025,TPipA_Abs,abs,93.0,875.0,5.110769576758497
2025,TPipA_Abs,abs,93.0,900.0,5.100909785775967
2025,TPipA_Abs,abs,93.0,925.0,5.072944457060531
2025,TPipA_Abs,abs,93.0,950.0,5.04417451347085
2025,TPipA_Abs,abs,93.0,975.0,5.014552279350131
2025,TPipA_Abs,abs,93.0,1000.0,4.98402571195994
2025,TPipA_Abs,abs,93.0,1025.0,4.9525378512712654
2025,TPipA_Abs,abs,209.0,25.0,5.917012297620697
2025,TPipA_Abs,abs,209.0,50.0,6.567331909907428
2025,TPipA_Abs,abs,209.0,75.0,6.882975212542789
2025,TPipA_Abs,abs,209.0,100.0,7.045800979020801
2025,TPipA_Abs,abs,209.0,125.0,7.138467748032863
2025,TPipA_Abs,abs,209.0,150.0,7.137029114449128
2025,TPipA_Abs,abs,209.0,175.0,7.099142802922651
2025,TPipA_Abs,abs,209.0,200.0,7.000106709638286
2025,TPipA_Abs,abs,209.0,225.0,6.954904516615342
2025,TPipA_Abs,abs,209.0,250.0,6.915018380684872
2025,TPipA_Abs,abs,209.0,275.0,6.8357493116060954
2025,TPipA_Abs,abs,209.0,300.0,6.749651462629987
2025,TPipA_Abs,abs,209.0,325.0,6.675987002673452
2025,TPipA_Abs,abs,209.0,350.0,6.6289642980396986
2025,TPipA_Abs,abs,209.0,375.0,6.589069439803611
2025,TPipA_Abs,abs,209.0,400.0,6.547516608219849
2025,TPipA_Abs,abs,209.0,425.0,6.528097843504982
2025,TPipA_Abs,abs,209.0,450.0,6.508294508705218
2025,TPipA_Abs,abs,209.0,475.0,6.44147973179458
2025,TPipA_Abs,abs,209.0,500.0,6.369879064779809
2025,TPipA_Abs,abs,209.0,525.0,6.319784717172018
2025,TPipA_Abs,abs,209.0,550.0,6.267047975232818
2025,TPipA_Abs,abs,209.0,575.0,6.233909815970303
2025,TPipA_Abs,abs,209.0,600.0,6.199635770424396
2025,TPipA_Abs,abs,209.0,625.0,6.1743565661574
2025,TPipA_Abs,abs,209.0,650.0,6.148421713636128
2025,TPipA_Abs,abs,209.0,675.0,6.130368295252836
2025,TPipA_Abs,abs,209.0,700.0,6.111982949346865
2025,TPipA_Abs,abs,209.0,725.0,6.092503739282248
2025,TPipA_Abs,abs,209.0,750.0,6.072637538846675
2025,TPipA_Abs,abs,209.0,775.0,6.059322708388073
2025,TPipA_Abs,abs,209.0,800.0,6.04582819812283
2025,TPipA_Abs,abs,209.0,825.0,6.02627603466641
2025,TPipA_Abs,abs,209.0,850.0,6.006333947594523
2025,TPipA_Abs,abs,209.0,875.0,5.989365345324851
2025,TPipA_Abs,abs,209.0,900.0,5.972103832154159
2025,TPipA_Abs,abs,209.0,925.0,5.956157913939883
2025,TPipA_Abs,abs,209.0,950.0,5.939953597456295
2025,TPipA_Abs,abs,209.0,975.0,5.9234823700544394
2025,TPipA_Abs,abs,209.0,1000.0,5.9067352913703335
2025,TPipA_Abs,abs,209.0,1025.0,5.8897029641823355
2025,TPipA_Abs,abs,7.0,0.0,3.5269463529852088
2025,TPipA_Abs,abs,7.0,25.0,3.7863192283578493
2025,TPipA_Abs,abs,7.0,50.0,4.11265782933783
2025,TPipA_Abs,abs,7.0,75.0,4.326163903133797
2025,TPipA_Abs,abs,7.0,100.0,4.407987333147289
2025,TPipA_Abs,abs,7.0,125.0,4.420748918343361
2025,TPipA_Abs,abs,7.0,150.0,4.3702001390487535
2025,TPipA_Abs,abs,7.0,175.0,4.322888001198435
2025,TPipA_Abs,abs,7.0,200.0,4.28250053786724
2025,TPipA_Abs,abs,7.0,225.0,4.1493117836338795
2025,TPipA_Abs,abs,7.0,250.0,3.964033711414445
2025,TPipA_Abs,abs,7.0,275.0,3.7192695612112683
2025,TPipA_Abs,abs,7.0,300.0,3.3944807756803255
2025,TPipA_Abs,abs,7.0,325.0,3.0383190459373393
2025,TPipA_Abs,abs,7.0,350.0,2.753670393836059
2025,TPipA_Abs,abs,7.0,375.0,2.4709794483238565
2025,TPipA_Abs,abs,7.0,400.0,2.075422350541201
2025,TPipA_Abs,abs,7.0,425.0,2.111684239050538
2025,TPipA_Abs,abs,7.0,450.0,2.1466769697674146
2025,TPipA_Abs,abs,7.0,475.0,1.9275887613248073
2025,TPipA_Abs,abs,7.0,500.0,1.6466292601252088
2025,TPipA_Abs,abs,7.0,525.0,1.495822754097617
2025,TPipA_Abs,abs,7.0,550.0,1.3181643315634681
2025,TPipA_Abs,abs,7.0,575.0,1.2205006636531552
2025,TPipA_Abs,abs,7.0,600.0,1.112256120175224
2025,TPipA_Abs,abs,7.0,625.0,1.047637540030702
2025,TPipA_Abs,abs,7.0,650.0,0.9785531646868194
2025,TPipA_Abs,abs,7.0,675.0,0.9577048070800427
2025,TPipA_Abs,abs,7.0,700.0,0.936412523918122
2025,TPipA_Abs,abs,7.0,725.0,0.9464054960450757
2025,TPipA_Abs,abs,7.0,750.0,0.9562995958933906
2025,TPipA_Abs,abs,7.0,775.0,0.9541874920652906
2025,TPipA_Abs,abs,7.0,800.0,0.9520709178109402
2025,TPipA_Abs,abs,7.0,825.0,0.928490017081137
2025,TPipA_Abs,abs,7.0,850.0,0.9043396007544006
2025,TPipA_Abs,abs,7.0,875.0,0.8704377698999682
2025,TPipA_Abs,abs,7.0,900.0,0.8353461509685213
2025,TPipA_Abs,abs,7.0,925.0,0.7815435147201572
2025,TPipA_Abs,abs,7.0,950.0,0.7246802462524828
2025,TPipA_Abs,abs,7.0,975.0,0.6643880734769747
2025,TPipA_Abs,abs,7.0,1000.0,0.6002256456705467
2025,TPipA_Abs,abs,7.0,1025.0,0.5316630096324633
2025,TPipA_Abs,abs,0.0,0.0,0.0
2025,TPipA_Inelas,inel,3.0,25.0,1.507540947309783
2025,TPipA_Inelas,inel,3.0,50.0,2.734022319978433
2025,TPipA_Inelas,inel,3.0,75.0,3.3572447626802493
2025,TPipA_Inelas,inel,3.0,100.0,3.7382711992020385
2025,TPipA_Inelas,inel,3.0,125.0,3.948606147092054
2025,TPipA_Inelas,inel,3.0,150.0,4.12229657264667
2025,TPipA_Inelas,inel,3.0,175.0,4.229621825760025
2025,TPipA_Inelas,inel,3.0,200.0,4.326536651758089
2025,TPipA_Inelas,inel,3.0,225.0,4.377924356826311
2025,TPipA_Inelas,inel,3.0,250.0,4.4267999325032354
2025,TPipA_Inelas,inel,3.0,275.0,4.376650333230492
2025,TPipA_Inelas,inel,3.0,300.0,4.32385235207277
2025,TPipA_Inelas,inel,3.0,325.0,4.238580106291122
2025,TPipA_Inelas,inel,3.0,350.0,4.14535289934652
2025,TPipA_Inelas,inel,3.0,375.0,4.061592522018671
2025,TPipA_Inelas,inel,3.0,400.0,3.970169641926308
2025,TPipA_Inelas,inel,3.0,425.0,3.887160683437949
2025,TPipA_Inelas,inel,3.0,450.0,3.7966323557329624
2025,TPipA_Inelas,inel,3.0,475.0,3.709159908409081
2025,TPipA_Inelas,inel,3.0,500.0,3.613296163443611
2025,TPipA_Inelas,inel,3.0,525.0,3.554966845978871
2025,TPipA_Inelas,inel,3.0,550.0,3.4930233167111706
2025,TPipA_Inelas,inel,3.0,575.0,3.433668444009004
2025,TPipA_Inelas,inel,3.0,600.0,3.370567025511731
2025,TPipA_Inelas,inel,3.0,625.0,3.328944201138965
2025,TPipA_Inelas,inel,3.0,650.0,3.285513391467641
2025,TPipA_Inelas,inel,3.0,675.0,3.2669659345328386
2025,TPipA_Inelas,inel,3.0,700.0,3.2480679579530776
2025,TPipA_Inelas,inel,3.0,725.0,3.2541398745883874
2025,TPipA_Inelas,inel,3.0,750.0,3.2601751454502432
2025,TPipA_Inelas,inel,3.0,775.0,3.2865909203469843
2025,TPipA_Inelas,inel,3.0,800.0,3.3123268229192386
2025,TPipA_Inelas,inel,3.0,825.0,3.3452494114102804
2025,TPipA_Inelas,inel,3.0,850.0,3.3771225615320506
2025,TPipA_Inelas,inel,3.0,875.0,3.3948345148246664
2025,TPipA_Inelas,inel,3.0,900.0,3.41223820681913
2025,TPipA_Inelas,inel,3.0,925.0,3.4112876367188747
2025,TPipA_Inelas,inel,3.0,950.0,3.410336162175299
2025,TPipA_Inelas,inel,3.0,975.0,3.409383781465654
2025,TPipA_Inelas,inel,3.0,1000.0,3.4084304928622635
2025,TPipA_Inelas,inel,3.0,1025.0,3.407476294632506
2025,TPipA_Inelas,inel,27.0,25.0,4.07175148323444
2025,TPipA_Inelas,inel,27.0,50.0,4.910961121244135
2025,TPipA_Inelas,inel,27.0,75.0,5.254956187483857
2025,TPipA_Inelas,inel,27.0,100.0,5.463735618196416
2025,TPipA_Inelas,inel,27.0,125.0,5.609186560370183
2025,TPipA_Inelas,inel,27.0,150.0,5.694475307029216
2025,TPipA_Inelas,inel,27.0,175.0,5.7393583161483415
2025,TPipA_Inelas,inel,27.0,200.0,5.7318095056294105
2025,TPipA_Inelas,inel,27.0,225.0,5.693457131294632
2025,TPipA_Inelas,inel,27.0,250.0,5.646707590268747
2025,TPipA_Inelas,inel,27.0,275.0,5.6030632640517055
2025,TPipA_Inelas,inel,27.0,300.0,5.557426832207643
2025,TPipA_Inelas,inel,27.0,325.0,5.516287559088249
2025,TPipA_Inelas,inel,27.0,350.0,5.483753173194711
2025,TPipA_Inelas,inel,27.0,375.0,5.43434047601617
2025,TPipA_Inelas,inel,27.0,400.0,5.382358667642361
2025,TPipA_Inelas,inel,27.0,425.0,5.3141296016321755
2025,TPipA_Inelas,inel,27.0,450.0,5.2409022138711405
2025,TPipA_Inelas,inel,27.0,475.0,5.218007123089993
2025,TPipA_Inelas,inel,27.0,500.0,5.194575540105666
2025,TPipA_Inelas,inel,27.0,525.0,5.173609220067434
2025,TPipA_Inelas,inel,27.0,550.0,5.152193882405663
2025,TPipA_Inelas,inel,27.0,575.0,5.124006835627775
2025,TPipA_Inelas,inel,27.0,600.0,5.095002177492977
2025,TPipA_Inelas,inel,27.0,625.0,5.0669866416050295
2025,TPipA_Inelas,inel,27.0,650.0,5.038163557223492
2025,TPipA_Inelas,inel,27.0,675.0,5.0265480125563045
2025,TPipA_Inelas,inel,27.0,700.0,5.014795959843053
2025,TPipA_Inelas,inel,27.0,725.0,5.008851036588459
2025,TPipA_Inelas,inel,27.0,750.0,5.002870559752714
2025,TPipA_Inelas,inel,27.0,775.0,5.010215872818113
